,level_0,index,open,close,high,low,volume,money,datetime,date,MACD,MACDsignal,MACDhist,RSI5,RSI12,RSI30,SAR,slowk,slowd,upper,middle,lower,MOM,opt,last_p,sar_diff_day
3895,3895,2019-10-25 14:25:00,16.87,16.85,16.88,16.85,1094100.0,18451590.0,2019-10-25 14:25:00,2019-10-25,0.024794205712513673,0.024196072367256048,0.0005981333452576253,51.62635295765281,54.97684660829616,54.43569366681164,16.83,58.333333333334224,66.58119658119689,16.88806518974763,16.858671312755305,16.829277435762982,0.020000000000003126,0.0,16.74,0.08000000000000185
3896,3896,2019-10-25 14:30:00,16.84,16.88,16.89,16.84,1070800.0,18066282.0,2019-10-25 14:30:00,2019-10-25,0.026049982810427252,0.02456685445589029,0.0014831283545369625,62.98522368498626,59.2091290103954,55.96790055514078,16.83,68.33333333333422,65.51282051282108,16.895234718445526,16.862738564759553,16.83024241107358,0.029999999999997584,0.0,16.74,0.08000000000000185
3897,3897,2019-10-25 14:35:00,16.88,16.88,16.89,16.86,1344500.0,22691708.0,2019-10-25 14:35:00,2019-10-25,0.026736987855109362,0.025000881135734104,0.0017361067193752584,62.98522368498626,59.2091290103954,55.96790055514078,16.84,70.0000000000004,65.55555555555613,16.900252980816422,16.86775682713045,16.835260673444477,0.0,0.0,16.74,-0.3000000000000007
3898,3898,2019-10-25 14:40:00,16.88,16.86,16.89,16.86,1350000.0,22785192.0,2019-10-25 14:40:00,2019-10-25,0.025375103057012183,0.025075725519989718,0.00029937753702246467,50.606831475768246,55.099767417828836,54.65663458943602,16.84,71.85185185185195,70.06172839506205,16.893696174942953,16.87037236726141,16.847048559579868,0.019999999999999574,0.0,16.74,-0.3000000000000007
3899,3899,2019-10-25 14:45:00,16.86,16.85,16.87,16.82,939500.0,15824329.0,2019-10-25 14:45:00,2019-10-25,0.02322120353648316,0.024704821123288406,-0.0014836175868052463,45.07077392723061,53.08995017410556,54.002214528562384,16.9,57.68518518518602,66.51234567901264,16.89655007110335,16.86942075108776,16.84229143107217,-0.019999999999999574,0.0,16.74,-0.3000000000000007
3900,3900,2019-10-25 14:50:00,16.85,16.87,16.87,16.83,1351700.0,22773400.0,2019-10-25 14:50:00,2019-10-25,0.022864487917420462,0.024336754482114815,-0.0014722665646943536,56.86695811577037,56.548028640760286,55.11414210102183,16.895999999999997,51.85185185185343,60.46296296296365,16.89182523239875,16.868501424726958,16.845177617055164,0.019999999999999574,0.0,16.74,-0.3000000000000007
3901,3901,2019-10-25 14:55:00,16.87,16.86,16.88,16.84,2289400.0,38615635.0,2019-10-25 14:55:00,2019-10-25,0.021526725105708522,0.023774748606833557,-0.0022480235011250356,50.137490942767634,54.36215922866493,54.433530510767646,16.8922,52.38095238095318,53.972663139330734,16.887557934757577,16.8671618566119,16.846765778466224,-0.019999999999999574,0.0,16.74,-0.3000000000000007
3902,3902,2019-10-25 15:00:00,16.86,16.88,16.88,16.86,2378200.0,40126805.0,2019-10-25 15:00:00,2019-10-25,0.02182874312951455,0.023385547511369755,-0.0015568043818552056,61.52116807574254,57.91180941118538,55.56874550012968,16.88859,68.4523809523803,57.561728395062154,16.88831882904304,16.867922750897364,16.847526672751687,0.0,0.0,16.74,-0.3000000000000007
3903,3903,2019-10-28 09:35:00,16.98,16.8,17.02,16.72,8836000.0,149520254.0,2019-10-28 09:35:00,2019-10-28,0.015434839950106749,0.021795405999117154,-0.006360566049010405,28.72798367509035,43.23719924262434,50.37553793269885,16.72,56.507936507935305,59.11375661375612,16.916670998355237,16.86095744521276,16.805243892070287,-0.05999999999999872,0.0,16.74,-0.2840000000000025
3904,3904,2019-10-28 09:40:00,16.8,16.63,16.81,16.61,6309200.0,105273810.0,2019-10-28 09:40:00,2019-10-28,-0.0033117775260684823,0.016773969294080027,-0.02008574682014851,11.891287976999466,27.23744527078259,41.79012890360482,17.02,39.08633372047931,54.682217060264826,17.014863875666986,16.828359184024947,16.641854492382908,-0.22000000000000242,0.0,16.74,-0.2840000000000025
3905,3905,2019-10-28 09:45:00,16.63,16.63,16.68,16.57,4696500.0,78075525.0,2019-10-28 09:45:00,2019-10-28,-0.017961557286305663,0.009826863978002889,-0.02778842126430855,11.891287976999468,27.237445270782583,41.79012890360482,17.02,14.959349593495816,36.85120660730333,16.999186399816196,16.780462829973516,16.561739260130835,-0.240000000000002,0.0,16.74,-0.2840000000000025
3906,3906,2019-10-28 09:50:00,16.63,16.68,16.72,16.62,2343000.0,39058888.0,2019-10-28 09:50:00,2019-10-28,-0.02524601086157574,0.002812289010087162,-0.028058299871662903,30.58671618453114,35.58128600681139,44.7536788710839,16.975,14.218608852754862,22.754764055576516,16.93570211840286,16.736262904593048,16.536823690783233,-0.17999999999999972,0.0,16.74,-0.2840000000000025
3907,3907,2019-10-28 09:55:00,16.68,16.72,16.72,16.64,1445600.0,24097190.0,2019-10-28 09:55:00,2019-10-28,-0.027474616815290176,-0.003245092154988306,-0.02422952466030187,42.737097821610256,41.44166048226368,46.98729642276319,16.9345,23.703703703703322,17.627220716651184,16.83462308961184,16.707249622968504,16.57987615632517,-0.16000000000000014,0.0,16.74,-0.2840000000000025
3908,3908,2019-10-28 10:00:00,16.72,16.67,16.72,16.62,3440600.0,57294053.0,2019-10-28 10:00:00,2019-10-28,-0.0328961785532087,-0.009175309434632385,-0.023720869118576314,33.55860697023502,36.86802297416168,44.65282960690953,16.89805,26.666666666666487,21.52965974104141,16.754483839963637,16.686837701825198,16.61919156368676,-0.129999999999999,0.0,16.74,-0.2840000000000025
3909,3909,2019-10-28 10:05:00,16.67,16.68,16.7,16.65,1073300.0,17891570.0,2019-10-28 10:05:00,2019-10-28,-0.035971234860088686,-0.014534494519723645,-0.02143674034036504,36.94417447042444,38.35245039358609,45.215967172595825,16.865245,26.666666666666487,25.679012345678615,16.731256643348893,16.673845842934824,16.616435042520756,0.05000000000000071,0.0,16.74,0.34999999999999787
3910,3910,2019-10-28 10:10:00,16.68,16.71,16.72,16.68,1400600.0,23381215.0,2019-10-28 10:10:00,2019-10-28,-0.035577376013797846,-0.018743070818538484,-0.01683430519525936,47.06012949832684,42.75737928722179,46.89290190256516,16.8357205,25.925925925925892,26.419753086419473,16.708963588042316,16.670182149132273,16.63140071022223,0.08000000000000185,0.0,16.74,0.34999999999999787
3911,3911,2019-10-28 10:15:00,16.71,16.71,16.72,16.69,1116700.0,18660414.0,2019-10-28 10:15:00,2019-10-28,-0.03486335696312892,-0.021967128047456572,-0.01289622891567235,47.06012949832684,42.75737928722178,46.89290190256516,16.809148450000002,28.888888888888797,27.16049382716024,16.711870942894453,16.67308950398734,16.63430806508023,0.030000000000001137,0.0,16.74,0.34999999999999787
3912,3912,2019-10-28 10:20:00,16.72,16.69,16.73,16.69,1184600.0,19790908.0,2019-10-28 10:20:00,2019-10-28,-0.035502078710173635,-0.024674118179999985,-0.010827960530173649,40.321825146586335,40.463490843647556,45.89072964165835,16.785233605000002,37.40740740740759,30.74074074074061,16.708994171960335,16.676994171901256,16.64499417184218,-0.029999999999997584,0.0,16.74,0.34999999999999787
3913,3913,2019-10-28 10:25:00,16.69,16.7,16.73,16.68,1352300.0,22586215.0,2019-10-28 10:25:00,2019-10-28,-0.03480019884008101,-0.02669933431201619,-0.00810086452806482,45.2237828437211,42.15617823665043,46.48232636026239,16.7637102445,54.12037037037027,40.13888888888874,16.704725755228147,16.681401947570976,16.658078139913805,0.029999999999997584,0.0,16.74,0.34999999999999787
3914,3914,2019-10-28 10:30:00,16.7,16.74,16.76,16.68,772500.0,12915481.0,2019-10-28 10:30:00,2019-10-28,-0.030662826305501767,-0.027492032710713304,-0.003170793594788463,61.17087840580805,48.54040505867014,48.7987495012611,16.57,72.32142857142769,54.616402116401694,16.723858186289185,16.690391785171556,16.656925384053928,0.05999999999999872,0.0,16.74,0.34999999999999787
3915,3915,2019-10-28 10:35:00,16.74,16.72,16.75,16.71,948400.0,15869196.0,2019-10-28 10:35:00,2019-10-28,-0.028667302794875837,-0.02772708672754581,-0.0009402160673300276,51.75388009026262,45.78411620024073,47.73016982764522,16.5795,79.46428571428397,68.63536155202716,16.73414468975701,16.699735388639766,16.665326087522523,0.00999999999999801,0.0,16.74,0.28000000000000114
3916,3916,2019-10-28 10:40:00,16.71,16.71,16.73,16.67,1575500.0,26310466.0,2019-10-28 10:40:00,2019-10-28,-0.027574886337319526,-0.027696646649500552,0.00012176031218102609,47.21138435410073,44.40865753570055,47.195613940497225,16.588525,73.80952380952219,75.19841269841113,16.740839062834702,16.70642976171746,16.672020460600216,0.0,0.0,16.74,0.28000000000000114
3917,3917,2019-10-28 10:45:00,16.7,16.66,16.71,16.66,1355600.0,22614739.0,2019-10-28 10:45:00,2019-10-28,-0.03039336476701493,-0.028235990273003428,-0.002157374494011502,30.48709495998054,38.1561302436343,44.611339332941064,16.59709875,48.26839826839775,67.18073593073449,16.757548872296667,16.70448287561942,16.65141687894217,-0.030000000000001137,0.0,16.74,0.28000000000000114
3918,3918,2019-10-28 10:50:00,16.66,16.7,16.7,16.66,956400.0,15957879.0,2019-10-28 10:50:00,2019-10-28,-0.029064328040796283,-0.028401657826562,-0.0006626702142342837,48.67027615383791,44.92367939389238,47.012513080864125,16.6052438125,37.7922077922074,53.2900432900423,16.754208192989694,16.701142196312446,16.6480761996352,0.0,0.0,16.74,0.28000000000000114
3919,3919,2019-10-28 10:55:00,16.69,16.68,16.7,16.66,1531200.0,25533090.0,2019-10-28 10:55:00,2019-10-28,-0.02928728413232662,-0.028578783087714922,-0.0007085010446116966,41.83137150058661,42.39327300831371,45.98146530229404,16.612981621875,23.030303030302523,36.36363636363574,16.739442832498607,16.696361514003556,16.653280195508504,-0.05999999999999872,0.0,16.74,0.28000000000000114
3920,3920,2019-10-28 11:00:00,16.68,16.63,16.68,16.63,1987000.0,33072908.0,2019-10-28 11:00:00,2019-10-28,-0.03311681059569338,-0.029486388589310613,-0.003630422006382767,29.067540476862142,36.748086947097946,43.51342709556193,16.620332540781252,19.9999999999991,26.940836940836192,16.742785378909552,16.685374578501424,16.627963778093296,-0.08999999999999986,0.0,16.74,0.28000000000000114
3921,3921,2019-10-28 11:05:00,16.64,16.59,16.64,16.58,4754200.0,78913546.0,2019-10-28 11:05:00,2019-10-28,-0.03893063548185438,-0.03137523796781937,-0.007555397514035014,22.271830272165705,32.9220691705692,41.66275163988766,16.76,8.518518518518349,17.182940516273174,16.743622474086777,16.666266155639192,16.588909837191608,-0.120000000000001,0.0,16.74,0.39000000000000057
3922,3922,2019-10-28 11:10:00,16.6,16.64,16.66,16.59,3184800.0,52919440.0,2019-10-28 11:10:00,2019-10-28,-0.03905336853532404,-0.0329108640813203,-0.006142504454003737,43.06869018497876,41.26145397981526,44.703881017458485,16.751,12.962962962963246,13.827160493826748,16.727167575505863,16.64981125705681,16.57245493860776,-0.019999999999999574,0.0,16.74,0.39000000000000057
3923,3923,2019-10-28 11:15:00,16.64,16.68,16.68,16.64,2006800.0,33422710.0,2019-10-28 11:15:00,2019-10-28,-0.03551359108678298,-0.03343140948241284,-0.0020821816043701397,55.085864695804354,47.01082174101148,46.99081348074673,16.74245,32.57080610021823,18.01742919389979,16.711068935229967,16.64342279709993,16.575776658969893,-0.019999999999999574,0.0,16.74,0.39000000000000057
3924,3924,2019-10-28 11:20:00,16.67,16.68,16.68,16.64,1103600.0,18387887.0,2019-10-28 11:20:00,2019-10-28,-0.03233554788821991,-0.03321223716357426,0.0008766892753543504,55.085864695804354,47.010821741011476,46.99081348074674,16.734327500000003,52.941176470588346,32.82498184458979,16.71283637317486,16.645190235044822,16.577544096914785,0.0,0.0,16.74,0.39000000000000057
3925,3925,2019-10-28 11:25:00,16.67,16.68,16.69,16.66,1028400.0,17148573.0,2019-10-28 11:25:00,2019-10-28,-0.029477131731074024,-0.03246521607707421,0.002988084346000189,55.085864695804354,47.01082174101148,46.99081348074674,16.726611125,67.47109100050251,50.99435785710288,16.722477909424818,16.65137235406094,16.58026679869706,0.05000000000000071,0.0,16.74,0.39000000000000057
3926,3926,2019-10-28 11:30:00,16.68,16.67,16.71,16.66,731300.0,12208277.0,2019-10-28 11:30:00,2019-10-28,-0.02769943096144445,-0.03151205905394826,0.0038126280925038086,49.93880306098211,45.56332369671048,46.45902544401085,16.71928056875,70.94017094017103,63.784146137087156,16.688740935388584,16.6577570685553,16.626773201722013,0.08000000000000185,0.0,16.74,0.39000000000000057
3927,3927,2019-10-28 13:05:00,16.67,16.62,16.71,16.61,2106800.0,35078988.0,2019-10-28 13:05:00,2019-10-28,-0.029979586415876724,-0.03120556452633395,0.0012259781104572258,31.527386983168494,39.0113817446022,43.889910383949314,16.7123165403125,58.97435897435955,65.79520697167756,16.703674329782817,16.657026714585456,16.610379099388094,-0.019999999999999574,0.0,16.74,0.327499999999997
3928,3928,2019-10-28 13:10:00,16.61,16.64,16.65,16.58,2422200.0,40219909.0,2019-10-28 13:10:00,2019-10-28,-0.02982894369310074,-0.03093024035968731,0.0011012966665865688,42.1849927756892,42.612368291441385,45.14510790451157,16.71,48.71794871794972,59.54415954415995,16.701123263521005,16.653123263479756,16.605123263438507,-0.03999999999999915,0.0,16.74,0.327499999999997
3929,3929,2019-10-28 13:15:00,16.64,16.64,16.65,16.6,1559300.0,25922875.0,2019-10-28 13:15:00,2019-10-28,-0.029370987785593883,-0.030618389844868622,0.0012474020592747395,42.1849927756892,42.61236829144139,45.14510790451157,16.71,41.02564102564188,49.57264957265024,16.69232728499565,16.64850948035715,16.604691675718648,-0.03999999999999915,0.0,16.74,0.327499999999997
3930,3930,2019-10-28 13:20:00,16.64,16.61,16.64,16.59,2294700.0,38118309.0,2019-10-28 13:20:00,2019-10-28,-0.031070640703809715,-0.03070884001665684,-0.0003618006871528752,30.909300544881578,38.54927071734215,43.58016758824998,16.703500000000002,38.46153846153897,42.73504273504338,16.682120221612394,16.640937701009335,16.599755180406277,-0.07000000000000028,0.0,16.74,0.327499999999997
3931,3931,2019-10-28 13:25:00,16.61,16.62,16.62,16.6,1249400.0,20753327.0,2019-10-28 13:25:00,2019-10-28,-0.03125047543228021,-0.030817167099781516,-0.00043330833249869555,37.83293824479302,40.60853883764325,44.24660656918985,16.697325000000003,33.33333333333405,37.606837606838155,16.657160188226616,16.6331601881527,16.609160188078786,-0.05000000000000071,0.0,16.74,0.327499999999997
3932,3932,2019-10-28 13:30:00,16.61,16.58,16.62,16.56,3254500.0,53970663.0,2019-10-28 13:30:00,2019-10-28,-0.03422612400379066,-0.031498958480583344,-0.0027271655232073144,25.204244470517267,35.42793642226159,42.184709819596314,16.691458750000002,22.393162393162672,31.396011396011755,16.66649569928695,16.6219535843461,16.577411469405252,-0.0400000000000027,0.0,16.74,0.327499999999997
3933,3933,2019-10-28 13:35:00,16.58,16.55,16.59,16.54,3747300.0,62056281.0,2019-10-28 13:35:00,2019-10-28,-0.038560593693681255,-0.032911285523202924,-0.0056493081704783316,19.196813565024602,32.079512160132765,40.712730541156844,16.678312875000003,16.66163901458062,24.129378247025638,16.669043712836416,16.60579815960324,16.542552606370062,-0.08999999999999986,0.0,16.74,0.3961250000000014
3934,3934,2019-10-28 13:40:00,16.54,16.54,16.55,16.5,5074800.0,83812417.0,2019-10-28 13:40:00,2019-10-28,-0.04231482956246779,-0.0347919943310559,-0.007522835231411895,17.462562997868993,31.01361733527328,40.22868693276697,16.65756594375,12.75443510737606,17.26974550503964,16.65022196468021,16.586976411445235,16.52373085821026,-0.10000000000000142,0.0,16.74,0.3961250000000014
3935,3935,2019-10-28 13:45:00,16.54,16.51,16.55,16.5,4933500.0,81457782.0,2019-10-28 13:45:00,2019-10-28,-0.047167124564364116,-0.03726702037771754,-0.009900104186646573,13.04366784774743,27.97190298133309,38.79716259677476,16.626052755,9.897292250233601,13.104455457396616,16.64036317122961,16.56553002346554,16.490696875701474,-0.09999999999999787,-1.0,16.74,0.3961250000000014
3936,3936,2019-10-28 13:50:00,16.52,16.52,16.54,16.49,2895700.0,47789848.0,2019-10-28 13:50:00,2019-10-28,-0.049633542305858924,-0.03974032476334582,-0.009893217542513107,21.337620448421198,30.452271769664925,39.539053121726745,16.600842204,14.186507936508056,12.279411764705761,16.59502023606387,16.546030441167943,16.497040646272016,-0.10000000000000142,-1.0,16.74,0.3961250000000014
3937,3937,2019-10-28 13:55:00,16.51,16.56,16.57,16.51,1052300.0,17412442.0,2019-10-28 13:55:00,2019-10-28,-0.04780941327362953,-0.04135414246540256,-0.0064552708082269705,46.73830115379125,39.53773875456175,42.426880804160824,16.578673763199998,22.420634920635248,15.501478369125488,16.57248720057298,16.535392726536685,16.49829825250039,-0.019999999999999574,0.0,16.74,0.3961250000000014
3938,3938,2019-10-28 14:00:00,16.55,16.61,16.62,16.55,1689900.0,28036175.0,2019-10-28 14:00:00,2019-10-28,-0.041846811743837975,-0.04145267632108964,-0.0003941354227483332,64.59942051530126,48.679926750132694,45.775931348183704,16.49,47.49999999999992,28.03571428571426,16.609334679499728,16.538454498885443,16.467574318271158,0.05999999999999872,0.0,16.74,0.3961250000000014
3939,3939,2019-10-28 14:05:00,16.61,16.55,16.61,16.55,1394600.0,23114675.0,2019-10-28 14:05:00,2019-10-28,-0.04148469588153603,-0.041459080233178916,-2.561564835711072e-05,42.97975890435237,40.63633374653987,42.69300486537682,16.496499999999997,56.63461538461536,42.185083435083364,16.613863994110773,16.543436726638433,16.473009459166093,0.010000000000001563,0.0,16.74,0.32451250000000087
3940,3940,2019-10-28 14:10:00,16.55,16.59,16.61,16.54,1721400.0,28524732.0,2019-10-28 14:10:00,2019-10-28,-0.03753734361469796,-0.04067473290948272,0.0031373892947847634,55.41440861223039,47.0047889660551,45.23660221099605,16.502674999999996,67.69230769230748,57.275641025640766,16.614372801263244,16.551635252666472,16.4888977040697,0.0799999999999983,0.0,16.74,0.32451250000000087
3941,3941,2019-10-28 14:15:00,16.58,16.57,16.61,16.57,944200.0,15662015.0,2019-10-28 14:15:00,2019-10-28,-0.035612354304618066,-0.03966225718850979,0.004049902883891725,48.76756319219231,44.406324523768426,44.22136819043174,16.508541249999997,61.538461538461554,61.95512820512798,16.602007551399737,16.558926232907325,16.515844914414913,0.05000000000000071,0.0,16.74,0.32451250000000087
3942,3942,2019-10-28 14:20:00,16.58,16.55,16.59,16.54,1861500.0,30836917.0,2019-10-28 14:20:00,2019-10-28,-0.03529377459666705,-0.03878856067014124,0.0034947860734741917,42.408975435007584,41.88065404884445,43.217991467246804,16.5141141875,61.53846153846155,63.58974358974337,16.608528288630534,16.56188067343561,16.515233058240685,-0.00999999999999801,0.0,16.74,0.32451250000000087
3943,3943,2019-10-28 14:25:00,16.55,16.56,16.57,16.53,1431600.0,23692841.0,2019-10-28 14:25:00,2019-10-28,-0.03384424605514624,-0.037799697747142244,0.003955451691996001,46.7484937719552,43.62946389307369,43.87666254910121,16.519408478124998,53.84615384615372,58.974358974358786,16.59244312286282,16.562509863715263,16.532576604567705,-0.05000000000000071,0.0,16.74,0.32451250000000087
3944,3944,2019-10-28 14:30:00,16.56,16.58,16.58,16.55,1327200.0,21981436.0,2019-10-28 14:30:00,2019-10-28,-0.03072744453623244,-0.036385247104960286,0.005657802568727846,55.189701184951964,47.102246937711726,45.192052847161904,16.52443805421875,56.41025641025573,57.26495726495685,16.59271644786364,16.564432176559436,16.53614790525523,0.029999999999997584,0.0,16.74,0.32451250000000087
3945,3945,2019-10-28 14:35:00,16.58,16.61,16.61,16.58,1429700.0,23729907.0,2019-10-28 14:35:00,2019-10-28,-0.025542173322996575,-0.03421663234856755,0.008674459025570971,65.45659539061361,51.94653556605734,47.11538806092386,16.52921615150781,71.32867132866987,60.52836052835962,16.612314057481157,16.5711315368781,16.52994901627504,0.019999999999999574,0.0,16.74,0.28783562500000315
3946,3946,2019-10-28 14:40:00,16.6,16.6,16.61,16.57,1878100.0,31156875.0,2019-10-28 14:40:00,2019-10-28,-0.02198628079612419,-0.031770562038078876,0.009784281241954684,59.75226852359208,50.272403401015254,46.552071575122376,16.53375534393242,79.30587930587826,69.01493568160113,16.625088490391562,16.579481473347954,16.533874456304346,0.030000000000001137,0.0,16.74,0.28783562500000315
3947,3947,2019-10-28 14:45:00,16.6,16.64,16.65,16.59,1867300.0,31035168.0,2019-10-28 14:45:00,2019-10-28,-0.015758886015287743,-0.02856822683352065,0.012809340818232907,71.96713023505578,56.403440221077986,49.071675772311664,16.5380675767358,86.78451178451174,79.1396874730198,16.646282992653976,16.592024352756894,16.537765712859812,0.08999999999999986,0.0,16.74,0.28783562500000315
3948,3948,2019-10-28 14:50:00,16.64,16.64,16.66,16.62,1555700.0,25889672.0,2019-10-28 14:50:00,2019-10-28,-0.010700284565739793,-0.02499463837996448,0.014294353814224687,71.96713023505578,56.403440221077986,49.071675772311664,16.54926081906222,84.6866096866102,83.59233359233325,16.65287333331742,16.606225718124932,16.559578102932445,0.08000000000000185,0.0,16.74,0.28783562500000315
3949,3949,2019-10-28 14:55:00,16.65,16.67,16.67,16.61,2151200.0,35795233.0,2019-10-28 14:55:00,2019-10-28,-0.0042218898737473864,-0.02084008867872106,0.016618198804973675,79.32152507924773,60.72545279951815,50.92836719823561,16.565871696202887,92.09401709401745,87.85504618837963,16.67256279239402,16.62292409777882,16.57328540316362,0.09000000000000341,0.0,16.74,0.28783562500000315
3950,3950,2019-10-28 15:00:00,16.67,16.66,16.67,16.65,2036500.0,33920556.0,2019-10-28 15:00:00,2019-10-28,0.00010416739061724911,-0.016651237464853398,0.016755404855470647,71.50514882920844,58.61249266249911,50.296076984750826,16.58669735696231,92.490842490842,89.75715642382306,16.68630250546088,16.638302505426736,16.590302505392593,0.05000000000000071,0.0,16.74,0.28783562500000315
3951,3951,2019-10-29 09:35:00,16.69,16.58,16.7,16.56,4639500.0,77297784.0,2019-10-29 09:35:00,2019-10-29,-0.002889424979361621,-0.013898874967755043,0.011009449988393422,36.015411619218604,44.95967589495799,45.60979838772361,16.7,74.08963585434073,86.22483181306656,16.70361736266155,16.64113536522946,16.57865336779737,-0.020000000000003126,0.0,16.74,0.15116028125000014
3952,3952,2019-10-29 09:40:00,16.57,16.61,16.64,16.57,1498100.0,24882361.0,2019-10-29 09:40:00,2019-10-29,-0.0028087417936788484,-0.011680848332939805,0.008872106539260956,48.091927389714144,49.748218558705155,47.50715357561199,16.7,54.08963585434058,73.55670473317427,16.703673829167656,16.63746204771408,16.571250266260506,-0.030000000000001137,0.0,16.74,0.15116028125000014
3953,3953,2019-10-29 09:45:00,16.62,16.66,16.66,16.61,1093200.0,18176443.0,2019-10-29 09:45:00,2019-10-29,0.0012750839705262251,-0.009089661872246598,0.010364745842772824,62.742116128418324,56.611534344469085,50.48522291333334,16.7,46.946778711484036,58.375350140054955,16.707138670258477,16.63716724749493,16.56719582473138,0.019999999999999574,0.0,16.74,0.15116028125000014
3954,3954,2019-10-29 09:50:00,16.66,16.76,16.77,16.65,2369300.0,39580111.0,2019-10-29 09:50:00,2019-10-29,0.012437339666465874,-0.004784261564504104,0.01722160123096998,78.15534266506216,66.57256238778608,55.6866500288126,16.56,68.8888888888891,56.641767818237746,16.774755703231023,16.652379234890205,16.530002766549387,0.08999999999999986,0.0,16.74,0.15116028125000014
3955,3955,2019-10-29 09:55:00,16.77,16.73,16.77,16.71,2337000.0,39117567.0,2019-10-29 09:55:00,2019-10-29,0.01864779823545959,-9.784960451136512e-05,0.018745647839970955,67.65912095750386,61.92021494221861,53.92852113403717,16.5705,82.53968253968306,66.12511671335191,16.81102546640457,16.673970732800512,16.536915999196456,0.07000000000000028,0.0,16.74,0.15116028125000014
3956,3956,2019-10-29 10:00:00,16.73,16.68,16.73,16.68,2139200.0,35734709.0,2019-10-29 10:00:00,2019-10-29,0.0193124276187433,0.003784205840139568,0.015528221778603732,52.867337891391955,54.93951458942291,51.14451194690036,16.580475,77.77777777777814,76.40211640211662,16.794843984592895,16.6894684655974,16.584092946601906,0.10000000000000142,0.0,16.74,0.15116028125000014
3957,3957,2019-10-29 10:05:00,16.68,16.64,16.69,16.63,890700.0,14836670.0,2019-10-29 10:05:00,2019-10-29,0.01642218080942115,0.006311800833995884,0.010110379975425266,43.38287919887959,50.018282326651544,49.04897495023297,16.58995125,58.73015873015901,73.01587301587325,16.78166683684309,16.69258260701882,16.60349837719455,0.030000000000001137,0.0,16.74,-0.19000000000000128
3958,3958,2019-10-29 10:10:00,16.64,16.72,16.72,16.64,1377300.0,22976835.0,2019-10-29 10:10:00,2019-10-29,0.020352361448164658,0.009119912956829639,0.011232448491335019,60.9133496101543,58.18959730603142,53.030635487604485,16.5989536875,57.14285714285719,64.55026455026464,16.779544895304127,16.696022443213053,16.61249999112198,0.05999999999999872,0.0,16.74,-0.19000000000000128
3959,3959,2019-10-29 10:15:00,16.72,16.69,16.72,16.67,632300.0,10554751.0,2019-10-29 10:15:00,2019-10-29,0.02080646466714242,0.011457223298892195,0.009349241368250227,53.192928779923356,54.54180494883273,51.47028415725208,16.607506003125,58.73015873015901,58.20105820105827,16.761826297599782,16.698076787773005,16.634327277946227,-0.07000000000000028,0.0,16.74,-0.19000000000000128
3960,3960,2019-10-29 10:20:00,16.69,16.69,16.71,16.68,950100.0,15860909.0,2019-10-29 10:20:00,2019-10-29,0.02092513283395192,0.01335080520590414,0.007574327628047781,53.192928779923356,54.54180494883272,51.47028415725208,16.61563070296875,66.03174603174631,60.6349206349207,16.750186116232854,16.698649721291744,16.647113326350635,-0.03999999999999915,0.0,16.74,-0.19000000000000128
3961,3961,2019-10-29 10:25:00,16.69,16.61,16.69,16.61,1307500.0,21771501.0,2019-10-29 10:25:00,2019-10-29,0.01439787703491291,0.013560219571705893,0.0008376574632070165,34.80981804219157,45.491540748466235,47.48323907150332,16.77,40.634920634920995,55.1322751322753,16.7678054559989,16.688811785342324,16.609818114685748,-0.07000000000000028,0.0,16.74,-0.19000000000000128
3962,3962,2019-10-29 10:30:00,16.61,16.63,16.64,16.61,1008500.0,16761546.0,2019-10-29 10:30:00,2019-10-29,0.010715293408484428,0.012991234339061599,-0.0022759409305771715,41.16398170041127,47.851487719759675,48.51467278702762,16.762,24.16666666666661,43.611111111111164,16.75671221023745,16.674347169086545,16.59198212793564,-0.010000000000001563,0.0,16.74,-0.19000000000000128
3963,3963,2019-10-29 10:35:00,16.62,16.68,16.68,16.62,1295300.0,21563661.0,2019-10-29 10:35:00,2019-10-29,0.01169657069936747,0.012732301611122774,-0.0010357309117553035,54.90101600658356,53.35876506993456,51.003374392509784,16.7544,18.749999999999755,27.850529100528977,16.732440021800343,16.66550721965001,16.598574417499677,-0.03999999999999915,0.0,16.74,-0.12600000000000122
3964,3964,2019-10-29 10:40:00,16.68,16.72,16.73,16.68,1882600.0,31451785.0,2019-10-29 10:40:00,2019-10-29,0.015522966631547064,0.013290434615207632,0.002232532016339432,63.43760456179446,57.2947617399155,52.888037754109895,16.74718,49.305555555554896,30.74074074074028,16.748130220539366,16.667532453798543,16.58693468705772,0.029999999999997584,0.0,16.74,-0.12600000000000122
3965,3965,2019-10-29 10:45:00,16.71,16.76,16.76,16.7,2572500.0,43046191.0,2019-10-29 10:45:00,2019-10-29,0.02153483846865001,0.014939315385896107,0.006595523082753902,70.43329434197933,60.89480483868158,54.690954955444035,16.61,78.47222222222166,48.84259259259196,16.792493749106455,16.68149825368782,16.570502758269186,0.07000000000000028,0.0,16.74,-0.12600000000000122
3966,3966,2019-10-29 10:50:00,16.75,16.83,16.84,16.75,3956600.0,66494704.0,2019-10-29 10:50:00,2019-10-29,0.03158362878582466,0.018268178065881817,0.013315450719942841,79.15704513818932,66.31580406524634,57.62657259197215,16.6175,95.77294685990255,74.51690821255956,16.846117849507102,16.709530880862204,16.572943912217305,0.21999999999999886,0.0,16.74,-0.12600000000000122
